riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs539159088-C	2E-11	-	0.01086	-	"6.705168 z-unit increase"	NR	IGSF23,CEACAM16-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44634022	30617256	"Jansen IE"
rs576651896-G	2E-11	-	0.004649	-	"6.6975107 z-unit increase"	NR	CLPTM1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44960141	30617256	"Jansen IE"
rs186110295-T	4E-11	-	0.01273	-	"6.5884266 z-unit increase"	NR	BCL3,CEACAM16-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44730236	30617256	"Jansen IE"
rs78986976-A	8E-11	-	0.05489	-	"6.508301 z-unit decrease"	NR	NECTIN2,BCAM	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44826181	30617256	"Jansen IE"
rs204907-G	9E-11	-	0.049	-	"6.482148 z-unit decrease"	NR	CLPTM1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44958739	30617256	"Jansen IE"
rs9469112-T	1E-10	-	0.1734	-	"6.4424515 z-unit increase"	NR	HLA-DRA,HLA-DRB9	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:32447376	30617256	"Jansen IE"
rs141864196-A	3E-10	-	0.02628	-	"6.313068 z-unit decrease"	NR	TOMM40	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44902242	30617256	"Jansen IE"
rs114036675-A	3E-10	-	0.002756	-	"6.2855 z-unit increase"	NR	BCL3	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44759439	30617256	"Jansen IE"
rs3752241-G	4E-10	-	0.1656	-	"6.273173 z-unit decrease"	NR	ABCA7	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:1053525	30617256	"Jansen IE"
rs11083743-C	1E-9	-	0.2682	-	"6.0971603 z-unit increase"	NR	IGSF23	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44621921	30617256	"Jansen IE"
rs34181358-A	3E-9	-	0.1063	-	"5.9258137 z-unit decrease"	NR	CHRNA2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	8:27465457	30617256	"Jansen IE"
rs204480-T	6E-9	-	0.2501	-	"5.81275 z-unit decrease"	NR	CLPTM1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44973854	30617256	"Jansen IE"
rs10421247-C	7E-9	-	0.4994	-	"5.801472 z-unit decrease"	NR	NKPD1,MARK4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45154228	30617256	"Jansen IE"
rs419010-C	8E-9	-	0.4477	-	"5.773656 z-unit decrease"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44865063	30617256	"Jansen IE"
rs9653111-T	1E-8	-	0.1298	-	"5.6693845 z-unit decrease"	NR	GEMIN7-AS1,MARK4,GEMIN7	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45089217	30617256	"Jansen IE"
rs769452-C	2E-8	-	0.001629	-	"5.5855217 z-unit increase"	NR	APOE	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44907853	30617256	"Jansen IE"
rs143332484-T	3E-8	-	0.009954	-	"5.5406914 z-unit increase"	NR	TREM2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:41161469	30617256	"Jansen IE"
rs4727449-T	3E-8	-	0.1607	-	"5.5144157 z-unit increase"	NR	STAG3	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:100188127	30617256	"Jansen IE"
rs123187-A	4E-8	-	0.3694	-	"5.504638 z-unit decrease"	NR	CKM,RPS16P9	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45327689	30617256	"Jansen IE"
rs10498633-T	2E-7	-	NR	-	"5.17 z-unit decrease"	NR	SLC24A4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	14:92460608	30617256	"Jansen IE"
rs10792832-A	7E-18	-	0.3702	-	"8.61 z-unit decrease"	NR	LINC02695,RNU6-560P	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	11:86156833	30617256	"Jansen IE"
rs10948363-G	1E-8	-	0.2754	-	"5.72 z-unit increase"	NR	CD2AP	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:47520026	30617256	"Jansen IE"
rs1081105-C	1E-231	-	0.02756	-	"32.50298 z-unit increase"	NR	APOC1,APOE	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44909698	30617256	"Jansen IE"
rs157580-G	8E-220	-	0.3949	-	"31.6502 z-unit decrease"	NR	TOMM40	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44892009	30617256	"Jansen IE"
rs6859-A	1E-152	-	0.4218	-	"26.320562 z-unit increase"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44878777	30617256	"Jansen IE"
rs9381563-C	3E-10	-	0.355	-	"6.33 z-unit increase"	NR	CD2AP-DT,B3GNTL1P2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:47464901	30617256	"Jansen IE"
rs11257238-C	1E-8	-	0.375	-	"5.69 z-unit increase"	NR	ECHDC3,USP6NL-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	10:11675398	30617256	"Jansen IE"
rs2081545-A	2E-15	-	0.381	-	"7.97 z-unit decrease"	NR	MS4A4A	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	11:60190907	30617256	"Jansen IE"
rs4236673-A	3E-19	-	0.391	-	"8.98 z-unit decrease"	NR	CLU	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	8:27607412	30617256	"Jansen IE"
rs4663105-C	3E-44	-	0.415	-	"13.94 z-unit increase"	NR	BIN1,NIFKP9	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	2:127133851	30617256	"Jansen IE"
rs2632516-C	1E-6	-	0.455	-	"4.9 z-unit decrease"	NR	TSPOAP1-AS1,MIR142HG	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	17:58331728	30617256	"Jansen IE"
rs28394864-A	2E-8	-	0.473	-	"5.62 z-unit increase"	NR	ZNF652-AS1,PHB1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	17:49373413	30617256	"Jansen IE"
rs7810606-T	4E-11	-	0.5	-	"6.62 z-unit decrease"	NR	EPHA1-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:143411065	30617256	"Jansen IE"
rs7412-T	1E-99	-	0.07994	-	"21.199877 z-unit decrease"	NR	APOE	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44908822	30617256	"Jansen IE"
rs138607350-G	3E-65	-	0.00629	-	"17.060017 z-unit increase"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44860563	30617256	"Jansen IE"
rs79701229-A	1E-64	-	0.01276	-	"16.990263 z-unit increase"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44881674	30617256	"Jansen IE"
rs10407439-A	1E-58	-	0.296	-	"16.138115 z-unit decrease"	NR	BCAM,NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44838691	30617256	"Jansen IE"
rs2965169-C	3E-57	-	0.3883	-	"15.944032 z-unit decrease"	NR	BCL3	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44747899	30617256	"Jansen IE"
rs116949436-A	7E-50	-	0.01073	-	"14.848961 z-unit increase"	NR	CLPTM1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44960129	30617256	"Jansen IE"
rs55923289-C	3E-44	-	0.13	-	"13.958599 z-unit increase"	NR	BCL3,CEACAM16-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44737327	30617256	"Jansen IE"
rs28469095-C	2E-38	-	0.09149	-	"12.963469 z-unit increase"	NR	MARK4,NKPD1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45152075	30617256	"Jansen IE"
rs111371860-T	6E-35	-	0.06009	-	"12.327317 z-unit decrease"	NR	NECTIN2,BCAM	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44842530	30617256	"Jansen IE"
rs2967668-G	7E-25	-	0.1098	-	"10.3022 z-unit decrease"	NR	CBLC	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44799694	30617256	"Jansen IE"
rs76692773-T	9E-24	-	0.07319	-	"10.04716 z-unit decrease"	NR	TOMM40	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44890954	30617256	"Jansen IE"
rs11672748-G	1E-23	-	0.3171	-	"10.028075 z-unit increase"	NR	CLPTM1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44986934	30617256	"Jansen IE"
rs595290-C	7E-23	-	0.1582	-	"9.847612 z-unit increase"	NR	BLOC1S3,MARK4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45205150	30617256	"Jansen IE"
rs346757-C	2E-22	-	0.08386	-	"9.756002 z-unit increase"	NR	MARK4,EXOC3L2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45222190	30617256	"Jansen IE"
rs34874378-A	9E-22	-	0.04366	-	"9.593067 z-unit increase"	NR	RELB	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45013623	30617256	"Jansen IE"
rs183427010-A	3E-21	-	0.004629	-	"9.459884 z-unit increase"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44863241	30617256	"Jansen IE"
rs111740474-A	5E-21	-	0.01165	-	"9.402366 z-unit increase"	NR	CEACAM16-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44720227	30617256	"Jansen IE"
rs7274581-C	3E-8	-	0.084	-	"5.53 z-unit decrease"	NR	CASS4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	20:56443204	30617256	"Jansen IE"
rs9271192-C	4E-8	-	0.2751	-	"5.49 z-unit increase"	NR	HLA-DRB1,HLA-DQA1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:32610753	30617256	"Jansen IE"
rs9331896-C	7E-17	-	0.4107	-	"8.35 z-unit decrease"	NR	CLU	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	8:27610169	30617256	"Jansen IE"
rs983392-G	2E-11	-	0.4083	-	"6.71 z-unit decrease"	NR	LINC02705,MS4A2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	11:60156035	30617256	"Jansen IE"
rs114360492-T	2E-9	-	2.59E-4	-	"5.99 z-unit increase"	NR	CNTNAP2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:146252937	30617256	"Jansen IE"
rs184384746-T	1E-8	-	0.002	-	"5.69 z-unit increase"	NR	HESX1,IL17RD	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	3:57192122	30617256	"Jansen IE"
rs187370608-A	1E-16	-	0.002	-	"8.26 z-unit increase"	NR	UNC5CL,LRFN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:40974457	30617256	"Jansen IE"
rs76726049-C	3E-8	-	0.014	-	"5.52 z-unit increase"	NR	ALPK2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	18:58522227	30617256	"Jansen IE"
rs41289512-G	6E-276	-	0.039	-	"35.5 z-unit increase"	NR	NECTIN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44848259	30617256	"Jansen IE"
rs76320948-T	5E-8	-	0.046	-	"5.46 z-unit increase"	NR	MEIOSIN	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:45738583	30617256	"Jansen IE"
rs6014724-G	7E-10	-	0.089	-	"6.18 z-unit decrease"	NR	CASS4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	20:56423488	30617256	"Jansen IE"
rs113260531-A	9E-10	-	0.12	-	"6.12 z-unit increase"	NR	ZNF594-DT	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	17:5235685	30617256	"Jansen IE"
rs117618017-T	3E-8	-	0.132	-	"5.52 z-unit increase"	NR	APH1B	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	15:63277703	30617256	"Jansen IE"
rs6931277-T	8E-11	-	0.153	-	"6.49 z-unit decrease"	NR	HLA-DRB1,HLA-DQA1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	6:32615580	30617256	"Jansen IE"
rs111278892-G	8E-11	-	0.161	-	"6.5 z-unit increase"	NR	ABCA7,CNN2	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:1039324	30617256	"Jansen IE"
rs2093760-A	1E-18	-	0.205	-	"8.82 z-unit increase"	NR	CR1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	1:207613483	30617256	"Jansen IE"
rs10933431-G	9E-10	-	0.235	-	"6.13 z-unit decrease"	NR	INPP5D	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	2:233117202	30617256	"Jansen IE"
rs4575098-A	2E-10	-	0.24	-	"6.36 z-unit increase"	NR	ADAMTS4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	1:161185602	30617256	"Jansen IE"
rs6448453-A	2E-9	-	0.252	-	"6.0 z-unit increase"	NR	LINC02498,MIR572	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	4:11024404	30617256	"Jansen IE"
rs59735493-A	4E-8	-	0.3	-	"5.49 z-unit decrease"	NR	KAT8	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	16:31121779	30617256	"Jansen IE"
rs1859788-A	2E-15	-	0.31	-	"7.93 z-unit decrease"	NR	PILRA	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:100374211	30617256	"Jansen IE"
rs867611-G	2E-18	-	0.314	-	"8.75 z-unit decrease"	NR	PICALM	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	11:86065502	30617256	"Jansen IE"
rs3865444-A	6E-9	-	0.32	-	"5.81 z-unit decrease"	NR	SIGLEC22P,CD33	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:51224706	30617256	"Jansen IE"
rs442495-C	1E-9	-	0.32	-	"6.07 z-unit decrease"	NR	ADAM10	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	15:58730416	30617256	"Jansen IE"
rs12590654-A	2E-10	-	0.344	-	"6.39 z-unit decrease"	NR	SLC24A4	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	14:92472511	30617256	"Jansen IE"
rs28399637-A	2E-143	-	0.3156	-	"25.508192 z-unit increase"	NR	BCAM	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	19:44820881	30617256	"Jansen IE"
rs11218343-C	1E-11	-	0.03743	-	"6.79 z-unit decrease"	NR	SORL1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	11:121564878	30617256	"Jansen IE"
rs11771145-A	1E-6	-	0.3085	-	"4.88 z-unit decrease"	NR	EPHA1-AS1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:143413669	30617256	"Jansen IE"
rs1476679-C	6E-14	-	0.3085	-	"7.51 z-unit decrease"	NR	ZCWPW1	"Alzheimer's disease or family history of Alzheimer's disease"	"Alzheimer disease,family history of Alzheimer’s disease"	-	GCST007320	7:100406823	30617256	"Jansen IE"
