riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs9349379-A	4E-8	-	0.62	-	"0.403 unit decrease"	[0.26-0.55]	PHACTR1	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000582	6:12903725	32887874	"Saw J"
rs7775726-?	7E-6	-	NA	-	"1.23 unit increase"	[0.69-1.77]	SLC35F1,NUS1	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000582	6:117735879	32887874	"Saw J"
rs78349783-?	1E-6	-	NA	-	"0.561 unit increase"	[0.34-0.79]	NOX3,RNU7-152P	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000582	6:155492186	32887874	"Saw J"
rs28451064-G	1E-7	-	0.87	-	"0.597 unit increase"	[0.38-0.82]	LINC00310,KCNE2	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000582	21:34221526	32887874	"Saw J"
rs12740679-G	1E-11	-	0.2584	-	"0.5975 unit increase"	[0.42-0.77]	CIART,MRPS21	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000583	1:150289855	32887874	"Saw J"
rs9349379-A	5E-7	-	0.6175	-	"0.3921 unit increase"	[0.24-0.55]	PHACTR1	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000583	6:12903725	32887874	"Saw J"
rs11172113-T	6E-8	-	0.6089	-	"0.4302 unit increase"	[0.27-0.59]	LRP1	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000583	12:57133500	32887874	"Saw J"
rs28451064-G	3E-8	-	0.8723	-	"0.6682 unit increase"	[0.43-0.9]	LINC00310,KCNE2	"Spontaneous coronary artery dissection"	"coronary artery disease"	-	GCST90000583	21:34221526	32887874	"Saw J"
rs11235604-?	6E-10	-	NR	0.9054824	-	"[0.87749806987345-0.934359181277434]"	ATG16L2	"Coronary artery disease"	"coronary artery disease"	-	GCST90013687	11:72822491	32514122	"Ishigaki K"
rs332827-?	1E-7	-	NR	1.0522777	-	"[1.03256141696704-1.0723704457929]"	NFIA	"Coronary artery disease"	"coronary artery disease"	-	GCST90013687	1:61277488	32514122	"Ishigaki K"
rs9720071-?	3E-8	-	NR	0.9370736	-	"[0.915764750915661-0.958878293438425]"	RN7SKP280,INSIG1-DT	"Coronary artery disease"	"coronary artery disease"	-	GCST90013687	7:155294729	32514122	"Ishigaki K"
rs11591147-T	2E-12	-	0.018	-	-	-	PCSK9	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	1:55039974	30104761	"Zhou W"
rs17114046-G	1E-11	-	0.092	-	-	-	PLPP3	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	1:56500678	30104761	"Zhou W"
rs12740374-T	2E-25	-	0.222	-	-	-	CELSR2	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	1:109274968	30104761	"Zhou W"
rs2133189-T	2E-11	-	0.286	-	-	-	MIA3	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	1:222641100	30104761	"Zhou W"
rs16986953-A	1E-8	-	0.068	-	-	-	CISD1P1,LINC01808	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	2:19742712	30104761	"Zhou W"
rs2028900-T	2E-8	-	0.45	-	-	-	MAT2A	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	2:85540612	30104761	"Zhou W"
rs72934535-C	7E-9	-	0.108	-	-	-	NBEAL1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	2:203104250	30104761	"Zhou W"
rs13065626-G	2E-8	-	0.137	-	-	-	STAG1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	3:136575915	30104761	"Zhou W"
rs13139571-A	3E-10	-	0.233	-	-	-	GUCY1A1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	4:155724361	30104761	"Zhou W"
rs9349379-G	6E-19	-	0.405	-	-	-	PHACTR1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:12903725	30104761	"Zhou W"
rs685031-A	9E-9	-	0.389	-	-	-	C2	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:31913954	30104761	"Zhou W"
rs430918-T	5E-8	-	0.066	-	-	-	PRIM2,RAB23	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:57249018	30104761	"Zhou W"
rs78707197-C	4E-10	-	0.022	-	-	-	TENT5A	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:81749317	30104761	"Zhou W"
rs12194592-G	2E-10	-	0.307	-	-	-	TARID	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:133883109	30104761	"Zhou W"
rs55730499-T	5E-62	-	0.081	-	-	-	LPA	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	6:160584578	30104761	"Zhou W"
rs2107595-A	4E-10	-	0.152	-	-	-	TWIST1,HDAC9	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	7:19009765	30104761	"Zhou W"
rs3918226-T	2E-10	-	0.081	-	-	-	NOS3	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	7:150993088	30104761	"Zhou W"
rs35237252-A	5E-8	-	0.251	-	-	-	RPL30P9,LPL	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	8:20012760	30104761	"Zhou W"
rs1333042-G	2E-72	-	0.496	-	-	-	CDKN2B-AS1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	9:22103814	30104761	"Zhou W"
rs150282530-T	3E-8	-	0.001	-	-	-	TRPM3	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	9:70938329	30104761	"Zhou W"
rs9337951-A	7E-9	-	0.345	-	-	-	JCAD	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	10:30028144	30104761	"Zhou W"
rs11238907-G	2E-8	-	0.115	-	-	-	LINC03089,LINC00841	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	10:44192332	30104761	"Zhou W"
rs378825-G	3E-8	-	0.427	-	-	-	SWAP70	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	11:9745385	30104761	"Zhou W"
rs2839812-A	1E-11	-	0.279	-	-	-	DYNC2H1,MIR4693	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	11:103802566	30104761	"Zhou W"
rs7924772-G	2E-9	-	0.387	-	-	-	ARHGEF12	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	11:120362917	30104761	"Zhou W"
rs11170820-G	1E-9	-	0.058	-	-	-	FLJ12825,FAM242C	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	12:54120131	30104761	"Zhou W"
rs4766578-A	8E-14	-	0.495	-	-	-	ATXN2	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	12:111466567	30104761	"Zhou W"
rs17696736-G	8E-11	-	0.428	-	-	-	NAA25	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	12:112049014	30104761	"Zhou W"
rs1169288-C	1E-9	-	0.313	-	-	-	HNF1A-AS1,HNF1A	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	12:120978847	30104761	"Zhou W"
rs638634-T	1E-8	-	0.302	-	-	-	COL4A1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	13:110185206	30104761	"Zhou W"
rs11072811-C	1E-10	-	0.492	-	-	-	MORF4L1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	15:78839988	30104761	"Zhou W"
rs4932373-C	2E-17	-	0.326	-	-	-	FES	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	15:90886057	30104761	"Zhou W"
rs7500448-G	8E-10	-	0.254	-	-	-	CDH13	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	16:83012185	30104761	"Zhou W"
rs2011767-T	1E-13	-	0.459	-	-	-	FLJ40194	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	17:49262935	30104761	"Zhou W"
rs7209400-T	2E-12	-	0.453	-	-	-	ZNF652-AS1,PHB1	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	17:49372695	30104761	"Zhou W"
rs550780826-G	2E-8	-	0.004	-	-	-	CCDC68,LINC01929	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	18:55055967	30104761	"Zhou W"
rs56125973-C	4E-13	-	0.118	-	-	-	SMARCA4	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	19:11077488	30104761	"Zhou W"
rs7412-T	7E-17	-	0.081	-	-	-	APOE	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	19:44908822	30104761	"Zhou W"
rs28451064-A	1E-14	-	0.132	-	-	-	LINC00310,KCNE2	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	21:34221526	30104761	"Zhou W"
rs633185-C	9E-9	-	0.285	-	-	-	ARHGAP42	"Ischemic heart disease (PheCode 411)"	"coronary artery disease"	-	GCST008370	11:100722807	30104761	"Zhou W"
rs12526453-C	4E-7	-	0.67	0.92	-	[0.89-0.96]	PHACTR1	"Coronary artery disease in individuals without type 2 diabetes"	"coronary artery disease"	-	GCST011489	6:12927312	33321069	"van Zuydam NR"
rs1333049-C	5E-18	-	0.46	0.89	-	[0.86-0.92]	CDKN2B-AS1	"Coronary artery disease in individuals without type 2 diabetes"	"coronary artery disease"	-	GCST011489	9:22125504	33321069	"van Zuydam NR"
rs1412444-T	7E-6	-	0.42	1.08	-	[1.05-1.12]	LIPA	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	10:89243170	33321069	"van Zuydam NR"
rs3825807-A	2E-6	-	0.57	1.08	-	[1.05-1.11]	ADAMTS7	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	15:78796769	33321069	"van Zuydam NR"
rs1122608-G	5E-7	-	0.77	1.09	-	[1.06-1.13]	SMARCA4	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	19:11052925	33321069	"van Zuydam NR"
rs599839-A	2E-7	-	0.78	1.1	-	[1.07-1.14]	PSRC1,CELSR2	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	1:109279544	33321069	"van Zuydam NR"
rs6725887-C	6E-8	-	0.15	1.15	-	[1.09-1.20]	WDR12	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	2:202881162	33321069	"van Zuydam NR"
rs12526453-C	6E-9	-	0.67	1.1	-	[1.07-1.14]	PHACTR1	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	6:12927312	33321069	"van Zuydam NR"
rs1333049-C	3E-22	-	0.46	1.17	-	[1.14-1.20]	CDKN2B-AS1	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	9:22125504	33321069	"van Zuydam NR"
rs1746048-C	1E-6	-	0.87	1.11	-	[1.07-1.15]	LINC02881,LINC03089	"Coronary artery disease"	"coronary artery disease"	-	GCST011488	10:44280376	33321069	"van Zuydam NR"
rs17206992-G	6E-6	(EA)	0.057	2.32	-	[NR]	GALNT13	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	2:154368670	29695241	"Charmet R"
rs113517532-AGAT	2E-6	(EA)	0.106	1.75	-	[NR]	LINC01117	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	2:176780863	29695241	"Charmet R"
rs73018809-T	2E-7	(EA)	0.024	3.5	-	[NR]	NUP210	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	3:13329174	29695241	"Charmet R"
rs28641753-T	2E-7	(EA)	0.071	2.1	-	[NR]	EZRP1,RAP1BP2	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	3:104256574	29695241	"Charmet R"
rs78031527-T	5E-6	(EA)	0.201	1.7	-	[NR]	JAKMIP1,C4orf50	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	4:6169503	29695241	"Charmet R"
rs143537377-C	8E-6	(EA)	0.096	1.88	-	[NR]	LINC02212	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	5:10500534	29695241	"Charmet R"
rs115829748-T	1E-9	(EA)	0.04	3.16	-	[NR]	CARTPT,MAP1B	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	5:72098560	29695241	"Charmet R"
rs9354144-A	6E-6	(EA)	0.105	1.71	-	[NR]	MTCYBP36,CYCSP17	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	6:94847753	29695241	"Charmet R"
rs571622299-A	6E-6	(EA)	0.015	4.12	-	[NR]	KCNB2	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	8:72930288	29695241	"Charmet R"
rs143723948-T	6E-7	(EA)	0.499	1.65	-	[NR]	PAX5	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	9:37034098	29695241	"Charmet R"
rs117826205-C	6E-6	(EA)	0.026	2.72	-	[NR]	MALRD1	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	10:19168458	29695241	"Charmet R"
rs61879614-C	3E-6	(EA)	0.048	2.94	-	[NR]	TUB	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	11:8058878	29695241	"Charmet R"
rs34319244-C	3E-6	(EA)	0.44	1.51	-	[NR]	UBE2G1,SPNS3	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	17:4424870	29695241	"Charmet R"
rs113114656-T	2E-6	(EA)	0.04	2.67	-	[NR]	SMAD2	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	18:47872985	29695241	"Charmet R"
rs67213764-G	9E-6	(EA)	0.261	1.48	-	[NR]	LINC02573,LINC01683	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	21:19974842	29695241	"Charmet R"
rs12482425-G	9E-6	(EA)	0.686	1.5151515	-	[NR]	Y_RNA,LINC01689	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	21:23556791	29695241	"Charmet R"
rs373009901-C	9E-6	(EA)	0.019	3.94	-	[NR]	-	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	-	29695241	"Charmet R"
rs138760780-T	9E-6	(EA)	0.018	3.48	-	[NR]	CDK18	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	1:205515245	29695241	"Charmet R"
rs12344245-G	9E-6	(EA)	0.035	2.52	-	[NR]	ENTREP1	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	9:69340801	29695241	"Charmet R"
rs12344245-G	9E-6	-	0.035	1.85	-	[1.41-2.43]	ENTREP1	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	9:69340801	29695241	"Charmet R"
rs138760780-T	2E-6	-	0.018	2.6	-	[1.75-3.85]	CDK18	"Coronary artery disease in type 1 diabetes"	"coronary artery disease"	"type 1 diabetes mellitus"	GCST006281	1:205515245	29695241	"Charmet R"
rs12414777-?	3E-15	-	NR	-	-	-	CNNM2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:102938024	36474045	"Aragam KG"
rs4752700-?	3E-9	-	NR	-	-	-	HTRA1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:122478096	36474045	"Aragam KG"
rs73392700-?	2E-6	-	NR	-	-	-	SIRT3	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:224845	36474045	"Aragam KG"
rs472109-?	5E-14	-	NR	-	-	-	SWAP70	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:9748771	36474045	"Aragam KG"
rs1351525-?	1E-8	-	NR	-	-	-	BMAL1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:13280001	36474045	"Aragam KG"
rs35885398-?	8E-8	-	NR	-	-	-	SOX6	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:16494984	36474045	"Aragam KG"
rs7115190-?	9E-9	-	NR	-	-	-	WT1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:32419831	36474045	"Aragam KG"
rs7928523-?	4E-6	-	NR	-	-	-	HSD17B12	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:43697551	36474045	"Aragam KG"
rs606452-?	2E-14	-	NR	-	-	-	SERPINH1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:75565133	36474045	"Aragam KG"
rs604723-?	2E-12	-	NR	-	-	-	ARHGAP42	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:100739815	36474045	"Aragam KG"
rs1307145-?	2E-10	-	NR	-	-	-	VPS11	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:119079507	36474045	"Aragam KG"
rs1893261-?	3E-6	-	NR	-	-	-	TLCD5	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	11:120327384	36474045	"Aragam KG"
rs11838267-?	2E-10	-	NR	-	-	-	C1S	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	12:7068568	36474045	"Aragam KG"
rs11170820-?	1E-16	-	NR	-	-	-	FLJ12825,FAM242C	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	12:54120131	36474045	"Aragam KG"
rs11613352-?	3E-7	-	NR	-	-	-	R3HDM2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	12:57398797	36474045	"Aragam KG"
rs4766578-?	2E-28	-	NR	-	-	-	ATXN2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	12:111466567	36474045	"Aragam KG"
rs2296285-?	3E-12	-	NR	-	-	-	FLT1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	13:28435536	36474045	"Aragam KG"
rs7998440-?	2E-8	-	NR	-	-	-	PDS5B,N4BP2L2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	13:32551069	36474045	"Aragam KG"
rs9549328-?	3E-8	-	NR	-	-	-	MCF2L	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	13:112981842	36474045	"Aragam KG"
rs12893887-?	6E-23	-	NR	-	-	-	HHIPL1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	14:99645228	36474045	"Aragam KG"
rs35224956-?	1E-6	-	NR	-	-	-	MARK3	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	14:103434144	36474045	"Aragam KG"
rs6494488-?	8E-7	-	NR	-	-	-	OAZ2,RBPMS2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	15:64732005	36474045	"Aragam KG"
rs28522673-?	4E-6	-	NR	-	-	-	LOXL1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	15:73931375	36474045	"Aragam KG"
rs1879454-?	7E-10	-	NR	-	-	-	CFAP161	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	15:81085376	36474045	"Aragam KG"
rs7177338-?	3E-33	-	NR	-	-	-	FES	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	15:90885406	36474045	"Aragam KG"
rs2744427-?	8E-8	-	NR	-	-	-	TAB2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	6:149393654	36474045	"Aragam KG"
rs17080091-?	3E-8	-	NR	-	-	-	PLEKHG1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	6:150676265	36474045	"Aragam KG"
rs55730499-?	8E-186	-	NR	-	-	-	LPA	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	6:160584578	36474045	"Aragam KG"
rs10268797-?	2E-8	-	NR	-	-	-	MAD1L1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:1834120	36474045	"Aragam KG"
rs7797644-?	3E-10	-	NR	-	-	-	KDELR2,DAGLB	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:6446436	36474045	"Aragam KG"
rs11509880-?	4E-8	-	NR	-	-	-	TMEM106B	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:12222285	36474045	"Aragam KG"
rs4723406-?	4E-11	-	NR	-	-	-	TBX20	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:35246859	36474045	"Aragam KG"
rs11977187-?	3E-9	-	NR	-	-	-	DUS4L-BCAP29,DUS4L	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:107569938	36474045	"Aragam KG"
rs10249651-?	2E-7	-	NR	-	-	-	ASZ1,CFTR	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:117424571	36474045	"Aragam KG"
rs2286200-?	4E-6	-	NR	-	-	-	TBXAS1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	7:140015542	36474045	"Aragam KG"
rs4646248-?	1E-9	-	NR	-	-	-	PSD3,NAT2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:18402845	36474045	"Aragam KG"
rs17411031-?	2E-16	-	NR	-	-	-	RPL30P9,LPL	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:19994799	36474045	"Aragam KG"
rs73225842-?	1E-11	-	NR	-	-	-	BMP1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:22172552	36474045	"Aragam KG"
rs9693598-?	2E-7	-	NR	-	-	-	DOCK5	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:25207468	36474045	"Aragam KG"
rs2623168-?	2E-6	-	NR	-	-	-	CDH17,GEM	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:94247997	36474045	"Aragam KG"
rs13255004-?	2E-6	-	NR	-	-	-	NCALD	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:101820177	36474045	"Aragam KG"
rs10093110-?	4E-6	-	NR	-	-	-	ZFPM2-AS1,ZFPM2	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	8:105553186	36474045	"Aragam KG"
rs35093463-?	9E-8	-	NR	-	-	-	ABCA1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	9:104823957	36474045	"Aragam KG"
rs111245230-?	5E-7	-	NR	-	-	-	SVEP1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	9:110407495	36474045	"Aragam KG"
rs579459-?	2E-18	-	NR	-	-	-	ABO,Y_RNA	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	9:133278724	36474045	"Aragam KG"
rs7090277-?	7E-11	-	NR	-	-	-	CDC123	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:12236022	36474045	"Aragam KG"
rs11000448-?	3E-6	-	NR	-	-	-	OIT3	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:72922875	36474045	"Aragam KG"
rs1412444-?	3E-28	-	NR	-	-	-	LIPA	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:89243170	36474045	"Aragam KG"
rs603424-?	9E-6	-	NR	-	-	-	PKD2L1	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	10:100315722	36474045	"Aragam KG"
rs2327429-?	2E-29	-	NR	-	-	-	TARID	"Coronary artery disease"	"coronary artery disease"	-	GCST90132314	6:133888699	36474045	"Aragam KG"
